"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"5860","동물병원","02_03_01_P","4720000","472000001020020001","2002-08-02","","01","영업/정상","0000","정상","","","","","063-262-8575","94.49","","전라북도 완주군 고산면 읍내리 549-22번지 나래빌딩","전라북도 완주군 고산면 읍내5길 8, 나래빌딩","55311","우리가축병원","2020-06-10 17:57:13","U","2020-06-12 02:40:00","","218773.059898997","274991.999925375","동물병원","","000","",
"5861","동물병원","02_03_01_P","4720000","472000001020030001","2003-05-27","","01","영업/정상","0000","정상","","","","","063-263-5100","142","","전라북도 완주군 봉동읍 낙평리 926-3","전라북도 완주군 봉동읍 봉동동서로 40","55328","이영준동물병원","2023-03-31 10:07:41","U","2023-04-02 02:40:00","","214144.685040211","270529.805547372","동물병원","","000","0",
"5862","동물병원","02_03_01_P","4720000","472000001020070001","2007-09-12","","01","영업/정상","0000","정상","","","","","245-7588","70.56","","전라북도 완주군 용진읍 상운리 74-2번지","전라북도 완주군 용진읍 완주로 179","55351","연합동물병원","2019-12-13 08:48:19","U","2019-12-15 02:40:00","","213975.075411264","264563.480470056","동물병원","","000","",
"5863","동물병원","02_03_01_P","4720000","472000001020090001","2009-11-30","","01","영업/정상","0000","정상","","","","","","46.02","","전라북도 완주군 고산면 어우리 675","전라북도 완주군 고산면 고산천로 188","55307","태산동물병원","2022-03-21 11:18:53","U","2022-03-23 02:40:00","","216313.600056707","272782.437316608","동물병원","","000","0",
"5864","동물병원","02_03_01_P","4720000","472000001020150001","2015-01-27","","01","영업/정상","0000","정상","","","","","063-291-6200","42.23","","전라북도 완주군 삼례읍 삼례리 923-63번지","전라북도 완주군 삼례읍 삼봉로 5-1","55340","최동물병원","2019-01-16 16:02:47","U","2019-01-18 02:40:00","","206509.908509151","267857.941509281","동물병원","","000","",
"5865","동물병원","02_03_01_P","4580000","458000001019950001","1995-12-29","","01","영업/정상","0000","정상","","","","","9537599","30.74","","충청남도 서천군 서천읍 사곡리 275-2","충청남도 서천군 서천읍 서천로 159","33640","장동호동물병원","2020-12-22 17:45:42","U","2020-12-24 02:40:00","","171737.536857597","286893.856192629","동물병원","","000","",
"5866","동물병원","02_03_01_P","6510000","651000001020150005","2015-06-09","","01","영업/정상","0000","정상","","","","","064-796-3610","53.56","","제주특별자치도 제주시 한림읍 동명리 903-6","제주특별자치도 제주시 한림읍 동명남길 6, 2층","63014","팜앤팜동물병원","2022-02-25 14:42:39","U","2022-02-27 02:40:00","","132452.116056711","-11172.8580811247","동물병원","","000","0",
"5867","동물병원","02_03_01_P","6510000","651000001020170006","2017-12-15","","01","영업/정상","0000","정상","","","","","064-725-0175","1448","","제주특별자치도 제주시 아라일동 6-27","제주특별자치도 제주시 산천단남길 42 (아라일동)","63243","제주대학교 말전문동물병원","2023-01-27 13:39:00","U","2023-01-29 02:40:00","","159317.742214425","-5284.30310544135","동물병원","","000","0",
"5868","동물병원","02_03_01_P","6510000","651000001020180001","2018-03-30","","01","영업/정상","0000","정상","","","","","064-749-7585","250.45","","제주특별자치도 제주시 연동 2333-8","제주특별자치도 제주시 도령로 129 (연동)","63126","24시똑똑똑 동물메디컬센터","2023-05-22 11:28:32","U","2023-05-24 02:40:00","","152599.782412297","-259.586096199554","동물병원","","000","0",
"5869","동물병원","02_03_01_P","6510000","651000001020180002","2018-04-04","","01","영업/정상","0000","정상","","","","","","0","","제주특별자치도 제주시 한림읍 금악리 198-80번지","제주특별자치도 제주시 한림읍 금악동길 220-9","63021","굿데이 동물병원","2019-03-07 10:05:13","U","2019-03-09 02:40:00","","138319.594560305","-15027.2952758181","동물병원","","000","",
"5870","동물병원","02_03_01_P","4030000","403000001020130001","2013-05-29","","01","영업/정상","0000","정상","","","","","","56","","경기도 의왕시 내손동 743번지","경기도 의왕시 계원대학로 7 (내손동)","16036","펫가든 의왕점동물병원","2019-01-18 11:14:25","U","2019-01-20 02:40:00","","197598.213989563","430907.769943711","동물병원","","000","",
"5871","동물병원","02_03_01_P","4030000","403000001020140001","2014-11-11","","01","영업/정상","0000","정상","","","","","031-425-7541","45.08","","경기도 의왕시 포일동 662번지","경기도 의왕시 포일세거리로 3, 112호 (포일동, 파레사타워)","16004","포일동물병원","2019-01-18 09:28:04","U","2019-01-20 02:40:00","","198580.126918735","432652.796776601","동물병원","","000","",
"5872","동물병원","02_03_01_P","4030000","403000001020160001","2016-01-20","","01","영업/정상","0000","정상","","","","","031-424-7580","51.95","","경기도 의왕시 청계동 990 세종프라자","경기도 의왕시 양지편2로 3, 세종프라자 (청계동)","16009","청계종합동물병원","2022-05-17 15:22:10","U","2022-05-19 02:40:00","","199473.176330048","432004.845586242","동물병원","","000","0",
"5873","동물병원","02_03_01_P","4030000","403000001020180001","2018-03-21","","01","영업/정상","0000","정상","","","","","031-423-4033","54.4","","경기도 의왕시 포일동 546번지 호성상가","경기도 의왕시 포일로 59, 호성상가 1층 3,4호 (포일동)","16022","늘솜동물병원","2019-01-18 09:27:42","U","2019-01-20 02:40:00","","198084.239210082","432055.066079193","동물병원","","000","",
"5874","동물병원","02_03_01_P","6510000","651000001020150007","2015-08-24","","01","영업/정상","0000","정상","","","","","064-796-8275","0","","제주특별자치도 제주시 한림읍 금악리 2031-24","제주특별자치도 제주시 한림읍 금악로 41","63019","금악동물병원","2021-07-06 13:11:08","U","2021-07-08 02:40:00","","134565.43384432","-14825.1125522478","동물병원","","000","0",
"5875","동물병원","02_03_01_P","6510000","651000001020150008","2015-08-31","","01","영업/정상","0000","정상","","","","","","47","","제주특별자치도 제주시 한림읍 금악리 2031-22번지","제주특별자치도 제주시 한림읍 금악로 39, 1층","63019","지성동물병원","2019-03-12 16:57:15","U","2019-03-14 02:40:00","","134554.104674522","-14841.459099433","동물병원","","000","",
"5876","동물병원","02_03_01_P","6510000","651000001020150009","2015-09-10","","01","영업/정상","0000","정상","","","","","799-7582","118.03","","제주특별자치도 제주시 아라일동 6096-3","제주특별자치도 제주시 중앙로 536 (아라일동)","63237","나아라 동물병원","2020-09-29 09:36:54","U","2020-10-01 02:40:00","","157610.1346451","-2239.21393632764","동물병원","","000","",
"5877","동물병원","02_03_01_P","6510000","651000001020150010","2015-09-25","","01","영업/정상","0000","정상","","","","","064-747-5006","0","","제주특별자치도 제주시 애월읍 하귀1리 197-1","제주특별자치도 제주시 애월읍 하귀동남1길 2-5","63054","제주동물병원","2021-10-26 14:40:38","U","2021-10-28 02:40:00","","145302.534581689","-1199.54378449926","동물병원","","000","0",
"5878","동물병원","02_03_01_P","6510000","651000001020150011","2015-11-26","","01","영업/정상","0000","정상","","","","","064-711-7572","0","","제주특별자치도 제주시 연동 280-28번지 진빌딩","제주특별자치도 제주시 도령로 136, 진빌딩 (연동)","63118","웰니스 동물병원","2019-03-07 10:13:58","U","2019-03-09 02:40:00","","152681.1935619","-261.135646040674","동물병원","","000","",
"5879","동물병원","02_03_01_P","6510000","651000001020150012","2015-12-22","","01","영업/정상","0000","정상","","","","","759-7975","0","","제주특별자치도 제주시 노형동 683-1 천마에코피아2차","제주특별자치도 제주시 1100로 3213-27 (노형동, 천마에코피아2차)","63092","노형동물병원","2022-06-29 11:24:57","U","2022-07-01 02:40:00","","151731.310695597","-2145.82174019925","동물병원","","000","0",
"5880","동물병원","02_03_01_P","6510000","651000001020160001","2016-01-13","","01","영업/정상","0000","정상","","","","","064-748-7572","220","","제주특별자치도 제주시 한경면 청수리 701-6","제주특별자치도 제주시 한경면 청수로 129, 1층","63006","한빛동물병원","2022-10-01 11:25:19","U","2022-10-03 02:40:00","","130296.349570032","-20232.2696718752","동물병원","","000","0",
"5881","동물병원","02_03_01_P","6510000","651000001020160002","2016-05-27","","01","영업/정상","0000","정상","","","","","064-747-3000","","","제주특별자치도 제주시 아라일동 6116-11번지","제주특별자치도 제주시 인다10길 31 (아라일동)","63247","한사랑 동물병원","2018-11-01 10:12:10","U","2018-11-03 02:36:04","","157996.73111642","-2327.60459795118","동물병원","","000","",
"5882","동물병원","02_03_01_P","6510000","651000001020160003","2016-08-31","","01","영업/정상","0000","정상","","","","","070-7721-0075","0","","제주특별자치도 제주시 애월읍 유수암리 1969번지","제주특별자치도 제주시 애월읍 광상로 323-20","63067","마리네 동물병원","2019-03-07 10:09:02","U","2019-03-09 02:40:00","","144032.070572567","-5879.87584029235","동물병원","","000","",
"5883","동물병원","02_03_01_P","6510000","651000001020160004","2016-08-31","","01","영업/정상","0000","정상","","","","","757-8275","0","","제주특별자치도 제주시 일도이동 72-2번지","제주특별자치도 제주시 연삼로 522 (일도이동)","63260","이스턴동물병원","2019-03-07 10:15:19","U","2019-03-09 02:40:00","","157649.5315","613.982499999926","동물병원","","000","",
"5884","동물병원","02_03_01_P","6510000","651000001020170001","2018-03-05","","01","영업/정상","0000","정상","","","","","","0","","제주특별자치도 제주시 도련일동 1995-6 삼광빌딩","제주특별자치도 제주시 건주로 65, 삼광빌딩 (도련일동)","63324","삼화 우수한동물병원","2023-04-05 10:46:11","U","2023-04-07 02:40:00","","160992.391853069","1975.0276250223","동물병원","","000","0",
"5885","동물병원","02_03_01_P","6510000","651000001020170002","2017-03-23","","01","영업/정상","0000","정상","","","","","","","","제주특별자치도 제주시 화북일동 4144-6번지","제주특별자치도 제주시 동제원길 80 (화북일동)","63293","호크마 동물병원","2017-03-23 17:33:32","I","2018-08-31 23:59:59","","159166.915304014","2882.78516052236","동물병원","","000","",
"5886","동물병원","02_03_01_P","6510000","651000001020170003","2017-04-17","","01","영업/정상","0000","정상","","","","","","125.73","","제주특별자치도 제주시 오등동 산 175","제주특별자치도 제주시 산록북로 593-40, 제17호 건물 (오등동)","63242","국립축산과학원 난지축산연구소 동물병원","2020-11-10 09:25:16","U","2020-11-12 02:40:00","","157954.005649184","-7066.41409498105","동물병원","","O00","",
"5887","동물병원","02_03_01_P","6510000","651000001020170004","2017-06-21","","01","영업/정상","0000","정상","","","","","064-747-7585","0","","제주특별자치도 제주시 노형동 711-5번지 노형이타스 2","제주특별자치도 제주시 연북로 18, 노형이타스 2 (노형동)","63086","나음동물병원","2019-03-07 10:06:05","U","2019-03-09 02:40:00","","151883.776541734","-1512.37303279846","동물병원","","000","",
"5888","동물병원","02_03_01_P","6510000","651000001020120001","2012-08-23","","01","영업/정상","0000","정상","","","","","064-749-7533","0","","제주특별자치도 제주시 연동 293-19번지 두성빌딩","제주특별자치도 제주시 노연로 131, 두성빌딩 (연동)","63123","리더스동물병원","2020-06-04 10:02:43","U","2020-06-06 02:40:00","","152924.820206521","-1045.10519626251","동물병원","","000","",
"5889","동물병원","02_03_01_P","6510000","651000001020130001","2013-01-02","","01","영업/정상","0000","정상","","","","","064-749-1801","102","","제주특별자치도 제주시 노형동 1057-2 노형이화2차아파트","제주특별자치도 제주시 수덕로 13 (노형동, 노형이화2차아파트)","63099","예서동물병원","2021-02-09 14:31:21","U","2021-02-11 02:40:00","","151137.016541941","-823.37705466476","동물병원","","000","",
"5890","동물병원","02_03_01_P","6510000","651000001020130002","2013-04-19","","01","영업/정상","0000","정상","","","","","","38","","제주특별자치도 제주시 용강동 1353-5 나동","제주특별자치도 제주시 아봉로 503-1, 나동 (용강동)","63312","제주동물메디컬센터","2023-03-15 09:35:50","U","2023-03-18 02:40:00","","145232.844307553","-3245.20732736566","동물병원","","000","0",
